player_name,team,Position,Wins,Losses,Draws
R. Gourdie,San Diego Toreros,"AMF, LWB",1,0,0
R. Gourdie,San Diego Toreros,"AMF, LWB, RWB",1,0,0
R. Gourdie,San Diego Toreros,"AMF, RAMF",1,0,0
R. Gourdie,San Diego Toreros,LAMF,1,0,0
R. Gourdie,San Diego Toreros,"LAMF, LCMF",1,0,0
R. Gourdie,San Diego Toreros,"LAMF, LCMF3",1,0,0
R. Gourdie,San Diego Toreros,"LAMF, LDMF",1,0,0
R. Gourdie,San Diego Toreros,"LAMF, RAMF",1,0,1
R. Gourdie,San Diego Toreros,LB,1,0,0
R. Gourdie,San Diego Toreros,"LB, LWB",1,0,0
R. Gourdie,San Diego Toreros,"LB, LWB, RWB",0,0,1
R. Gourdie,San Diego Toreros,LB5,1,0,0
R. Gourdie,San Diego Toreros,"LB5, LWB",2,0,0
R. Gourdie,San Diego Toreros,"LCMF, LCMF3",1,0,0
R. Gourdie,San Diego Toreros,"LCMF, LDMF, RCMF, RDMF",1,0,0
R. Gourdie,San Diego Toreros,LCMF3,0,1,0
R. Gourdie,San Diego Toreros,"LCMF3, LW, RB",1,0,0
R. Gourdie,San Diego Toreros,"LCMF3, LW, RW",1,0,0
R. Gourdie,San Diego Toreros,"LCMF3, LWB",0,0,1
R. Gourdie,San Diego Toreros,"LCMF3, LWF",1,0,0
R. Gourdie,San Diego Toreros,"LCMF3, RB",0,0,1
R. Gourdie,San Diego Toreros,"LW, RCMF3",1,0,0
R. Gourdie,San Diego Toreros,"LW, RW",0,0,1
R. Gourdie,San Diego Toreros,LWB,16,2,5
R. Gourdie,San Diego Toreros,"LWB, RWB",1,0,1
R. Gourdie,Washington Huskies,"AMF, RWB",0,0,1
R. Gourdie,Washington Huskies,CF,2,0,0
R. Gourdie,Washington Huskies,"LAMF, RAMF",2,0,0
R. Gourdie,Washington Huskies,"LCMF, LW",0,0,1
R. Gourdie,Washington Huskies,"LCMF, RCMF",1,0,0
R. Gourdie,Washington Huskies,"LCMF, RCMF, RDMF",0,0,1
R. Gourdie,Washington Huskies,LDMF,2,0,0
R. Gourdie,Washington Huskies,"LDMF, RDMF",1,0,1
R. Gourdie,Washington Huskies,RCMF,3,0,1
R. Gourdie,Washington Huskies,"RCMF, RDMF, RW",1,0,0
R. Gourdie,Washington Huskies,"RW, CF",0,0,1
R. Keefe,Wisconsin Badgers,0,4,0,0
R. Keefe,Wisconsin Badgers,"CB, RB",1,0,0
R. Keefe,Wisconsin Badgers,LCB,2,0,1
R. Keefe,Wisconsin Badgers,"LCB, RCB",1,0,0
R. Keefe,Wisconsin Badgers,RB,7,0,4
R. Keefe,Wisconsin Badgers,"RB, RCB",1,0,0
R. Keefe,Wisconsin Badgers,"RB, RCB3",2,0,0
R. Keefe,Wisconsin Badgers,RCB,5,0,2
R. Keefe,Wisconsin Badgers,"RCB, RCB3",1,0,0
R. Keefe,Wisconsin Badgers,RCB3,6,0,0
R. Keefe,Wisconsin Badgers,"RCB3, RWB",1,0,0
R. Keefe,Wisconsin Badgers,RWB,2,0,0
R. Ludwig,Michigan State Spartans,AMF,1,0,0
R. Ludwig,Michigan State Spartans,"CF, RW",1,0,0
R. Ludwig,Michigan State Spartans,"LAMF, RAMF",3,0,0
R. Ludwig,Michigan State Spartans,"LAMF, RAMF, RW",1,0,0
R. Ludwig,Michigan State Spartans,LW,1,0,0
R. Ludwig,Michigan State Spartans,"LW, RW",2,0,2
R. Ludwig,Michigan State Spartans,RAMF,4,0,0
R. Ludwig,Michigan State Spartans,"RAMF, RW",0,0,1
R. Ludwig,Michigan State Spartans,RB,1,0,1
R. Ludwig,Michigan State Spartans,RW,3,0,6
R. Ludwig,Michigan State Spartans,"RW, CF",0,0,1
R. Ludwig,Michigan State Spartans,"RW, RWF",1,0,0
R. Ludwig,Michigan State Spartans,RWF,1,0,0
R. Mayer,Northwestern Wildcats,LCB,20,0,3
R. Mayer,Northwestern Wildcats,"LCB, LCB3",1,0,0
R. Mayer,Northwestern Wildcats,LCB3,1,0,0
R. Mayer,Notre Dame Fighting Irish,0,1,1,0
R. Mayer,Notre Dame Fighting Irish,LB,3,0,0
R. Mayer,Notre Dame Fighting Irish,"LB, LCMF",1,0,0
R. Mayer,Notre Dame Fighting Irish,"LB, RB",1,0,0
R. Mayer,Notre Dame Fighting Irish,LCB,1,1,0
R. Mayer,Notre Dame Fighting Irish,"LCB, LCMF",3,1,0
R. Mayer,Notre Dame Fighting Irish,LCB3,1,0,0
R. Mayer,Notre Dame Fighting Irish,"LCB3, LCMF",1,0,0
R. Mayer,Notre Dame Fighting Irish,LCMF,19,0,2
R. Mayer,Notre Dame Fighting Irish,"LCMF, RCMF",6,1,3
R. Mayer,Notre Dame Fighting Irish,RCB,1,1,0
R. Mayer,Notre Dame Fighting Irish,RCMF,0,1,0
R. Mayer,Notre Dame Fighting Irish University,0,1,0,0
R. Mayer,Notre Dame Fighting Irish University,LB,1,2,0
R. Mayer,Notre Dame Fighting Irish University,LCB,1,0,0
R. Mayer,Notre Dame Fighting Irish University,"LCB3, LW",1,0,0
R. Mayer,Notre Dame Fighting Irish University,RB,1,0,0
R. Perez,Michigan Wolverines,DMF,0,0,1
R. Perez,Michigan Wolverines,"LAMF, RDMF",1,0,0
R. Perez,Michigan Wolverines,LB5,1,0,0
R. Perez,Michigan Wolverines,"LCMF, RCMF",1,0,1
R. Perez,Michigan Wolverines,RCMF,3,0,1
R. Perez,Michigan Wolverines,RCMF3,2,0,0
R. Perez,South Carolina Gamecocks,"AMF, LCMF",1,0,0
R. Perez,South Carolina Gamecocks,"AMF, LCMF3, RCMF3",1,0,0
R. Perez,South Carolina Gamecocks,"AMF, RDMF",0,0,1
R. Perez,South Carolina Gamecocks,DMF,1,0,0
R. Perez,South Carolina Gamecocks,"DMF, LCMF, RCMF",1,0,0
R. Perez,South Carolina Gamecocks,"DMF, LCMF, RW",1,0,0
R. Perez,South Carolina Gamecocks,"DMF, LCMF3",1,0,0
R. Perez,South Carolina Gamecocks,"DMF, LCMF3, RCMF",1,0,0
R. Perez,South Carolina Gamecocks,"DMF, RCMF3",1,0,0
R. Perez,South Carolina Gamecocks,LCMF,3,0,0
R. Perez,South Carolina Gamecocks,"LCMF, RCMF",2,0,0
R. Perez,South Carolina Gamecocks,"LCMF3, RCMF3",0,0,1
R. Perez,South Carolina Gamecocks,"LCMF3, RCMF3, CF",1,0,0
R. Perez,South Carolina Gamecocks,"LW, RW",1,0,0
R. Perez,South Carolina Gamecocks,RCMF,5,0,1
R. Perez,South Carolina Gamecocks,"RCMF, RCMF3",4,0,0
R. Perez,South Carolina Gamecocks,"RCMF, RW",1,0,1
R. Perez,South Carolina Gamecocks,RCMF3,2,0,1
R. Perez,South Carolina Gamecocks,"RCMF3, CF",0,0,1
R. Ponce de leon,Northwestern Wildcats,GK,16,0,2
R. Quintos,Wisconsin Badgers,"DMF, RCB",1,0,0
R. Quintos,Wisconsin Badgers,LCB,0,0,1
R. Quintos,Wisconsin Badgers,"LCB, RCB",3,0,0
R. Quintos,Wisconsin Badgers,RCB,17,0,6
R. Quintos,Wisconsin Badgers,"RCB, RCB3",1,0,0
S. Bettenhausen,Penn State Nittany Lion,0,3,0,0
S. Bettenhausen,Penn State Nittany Lion,"CB, LCB3",1,0,0
S. Bettenhausen,Penn State Nittany Lion,DMF,3,0,2
S. Bettenhausen,Penn State Nittany Lion,"DMF, LCMF, LCMF3, RCMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"DMF, LCMF, LDMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"DMF, LDMF, RCMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"DMF, RAMF, RCMF, RW",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"DMF, RCMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"DMF, RCMF3",2,0,1
S. Bettenhausen,Penn State Nittany Lion,"DMF, RDMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,LAMF,1,0,0
S. Bettenhausen,Penn State Nittany Lion,LCB,3,0,0
S. Bettenhausen,Penn State Nittany Lion,"LCB, RCB",1,0,0
S. Bettenhausen,Penn State Nittany Lion,LCMF,4,0,0
S. Bettenhausen,Penn State Nittany Lion,"LCMF, RCMF",2,0,1
S. Bettenhausen,Penn State Nittany Lion,"LCMF, RW",2,0,0
S. Bettenhausen,Penn State Nittany Lion,LCMF3,1,0,0
S. Bettenhausen,Penn State Nittany Lion,"LCMF3, LDMF, RCMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"LCMF3, RCMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"LDMF, RAMF, RDMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"LDMF, RDMF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,LW,1,1,0
S. Bettenhausen,Penn State Nittany Lion,RCB3,1,0,0
S. Bettenhausen,Penn State Nittany Lion,RCMF,4,0,2
S. Bettenhausen,Penn State Nittany Lion,"RCMF, CF",1,0,0
S. Bettenhausen,Penn State Nittany Lion,"RCMF, RW",1,0,1
S. Bettenhausen,Penn State Nittany Lion,RCMF3,3,0,1
S. Bettenhausen,Penn State Nittany Lion,RDMF,2,0,0
S. Bettenhausen,Penn State Nittany Lion,RW,1,0,0
S. Godden,Rutgers Scarlet Knights,LAMF,1,0,0
S. Godden,Rutgers Scarlet Knights,"LAMF, LB",1,0,0
S. Godden,Rutgers Scarlet Knights,LB,3,0,0
S. Godden,Rutgers Scarlet Knights,"LB, LB5",1,0,0
S. Godden,Rutgers Scarlet Knights,"LB, LCB3",1,0,0
S. Godden,Rutgers Scarlet Knights,"LB, LCB3, LWB",1,0,0
S. Godden,Rutgers Scarlet Knights,"LB, LCMF3",2,0,0
S. Godden,Rutgers Scarlet Knights,"LB, LW",1,0,0
S. Godden,Rutgers Scarlet Knights,"LB, LWB",1,0,0
S. Godden,Rutgers Scarlet Knights,"LCB3, LWB",1,0,1
S. Godden,Rutgers Scarlet Knights,LWB,1,0,0
S. Hauksson,UCLA Bruins,"AMF, RAMF",1,0,0
S. Hauksson,UCLA Bruins,CF,1,0,1
S. Hauksson,UCLA Bruins,"CF, LW",1,0,0
S. Hauksson,UCLA Bruins,"CF, LWF, RWF",1,0,0
S. Hauksson,UCLA Bruins,LAMF,1,0,0
S. Hauksson,UCLA Bruins,"LAMF, LWF",1,0,0
S. Hauksson,UCLA Bruins,LCMF3,1,0,0
S. Hauksson,UCLA Bruins,LW,1,0,2
S. Hauksson,UCLA Bruins,LWF,1,0,2
S. Hauksson,UCLA Bruins,"LWF, RWF",1,0,0
S. Hauksson,UCLA Bruins,RCMF,1,0,0
S. Joseph,California Baptist Lancers,GK,1,0,0
S. Joseph,UCLA Bruins,GK,12,0,3
S. Kerrigan,Michigan State Spartans,CF,2,0,0
S. Kerrigan,Michigan State Spartans,LAMF,3,0,0
S. Kerrigan,Michigan State Spartans,"LAMF, LW, CF",0,0,1
S. Kerrigan,Michigan State Spartans,"LAMF, RAMF",4,0,0
S. Kerrigan,Michigan State Spartans,"LCMF, LW",0,0,1
S. Kerrigan,Michigan State Spartans,LW,2,0,2
S. Kerrigan,Michigan State Spartans,"LW, CF",1,0,0
S. Kerrigan,Michigan State Spartans,"LW, RW",1,0,5
S. Kerrigan,Michigan State Spartans,LWF,0,0,1
S. Kerrigan,Michigan State Spartans,"LWF, RWB",1,0,0
S. Kerrigan,Michigan State Spartans,"RAMF, CF",1,0,0
S. Kerrigan,Michigan State Spartans,RW,3,0,1
S. Kerrigan,Michigan State Spartans,RWF,1,0,0
S. Koza,Rutgers Scarlet Knights,0,2,0,0
S. Koza,Rutgers Scarlet Knights,LAMF,1,0,0
S. Koza,Rutgers Scarlet Knights,LB,2,0,1
S. Koza,Rutgers Scarlet Knights,"LB, RB",1,0,0
S. Koza,Rutgers Scarlet Knights,RAMF,0,0,1
S. Koza,Rutgers Scarlet Knights,RB,2,0,0
S. Koza,Temple Owls,"LAMF, LB, LB5",1,0,0
S. Koza,Temple Owls,LB,3,0,1
S. Koza,Temple Owls,"LB, LWB",1,0,0
S. Koza,Temple Owls,"LB, RB",1,0,0
S. Koza,Temple Owls,"LB5, LWB",1,0,0
S. Koza,Temple Owls,LWB,1,0,1
S. Koza,Temple Owls,RB,3,0,0
S. Magnusson,Ohio State Buckeyes,"CF, LCB, RCB",1,0,0
S. Magnusson,Ohio State Buckeyes,LCB,3,0,1
S. Magnusson,Ohio State Buckeyes,"LCB, RCB",4,0,2
S. Magnusson,Ohio State Buckeyes,RCB,16,0,6
S. Masereka,Grace Lancers,CF,1,0,0
S. Masereka,Maryland College Park Terrapins,CF,1,0,0
S. Masereka,Maryland College Park Terrapins,"CF, LW, RW",2,0,0
S. Masereka,Maryland College Park Terrapins,"CF, RAMF",1,0,0
S. Masereka,Maryland College Park Terrapins,"CF, RCMF, RW",1,0,0
S. Masereka,Maryland College Park Terrapins,LAMF,0,0,1
S. Masereka,Maryland College Park Terrapins,"LAMF, RAMF, RW",1,0,0
S. Masereka,Maryland College Park Terrapins,"LCMF, RCMF, RW",1,0,0
S. Masereka,Maryland College Park Terrapins,"LW, RW",1,0,0
S. Masereka,Maryland College Park Terrapins,RAMF,1,0,3
S. Masereka,Maryland College Park Terrapins,"RAMF, RW",1,0,0
S. Masereka,Maryland College Park Terrapins,RW,1,0,1
S. Masereka,Maryland College Park Terrapins,"RW, CF",1,0,0
S. Nixon,UCLA Bruins,LCMF,1,0,0
S. Nixon,UCLA Bruins,RB,2,0,0
S. Nixon,UCLA Bruins,"RB, RW",1,0,1
S. Nixon,UCLA Bruins,"RB, RWF",2,0,1
S. Nixon,UCLA Bruins,RB5,1,0,1
S. Nixon,UCLA Bruins,"RB5, RCMF3",1,0,0
S. Nixon,UCLA Bruins,"RCMF, RW",1,0,0
S. Nixon,UCLA Bruins,RW,2,0,0
S. Nixon,UCLA Bruins,RWB,0,0,1
S. Nixon,UCLA Bruins,RWF,0,0,1
S. Ovesen,Penn State Nittany Lion,0,2,0,0
S. Ovesen,Penn State Nittany Lion,CB,1,0,0
S. Ovesen,Penn State Nittany Lion,"CB, RCB3",1,0,0
S. Ovesen,Penn State Nittany Lion,LCB,3,0,0
S. Ovesen,Penn State Nittany Lion,"LCB, RB",0,0,1
S. Ovesen,Penn State Nittany Lion,"LCB, RCB",2,0,0
S. Ovesen,Penn State Nittany Lion,"LCB3, RCB",1,0,0
S. Ovesen,Penn State Nittany Lion,RB,4,0,2
S. Ovesen,Penn State Nittany Lion,RCB,6,0,1
S. Ovesen,Penn State Nittany Lion,RCB3,2,0,0
S. Rincón,UCLA Bruins,0,4,0,1
S. Rincón,UCLA Bruins,CF,1,0,0
S. Rincón,UCLA Bruins,LW,1,0,1
S. Rincón,UCLA Bruins,"LWB, RCMF",0,0,1
S. Rincón,UCLA Bruins,RAMF,2,0,0
S. Rincón,UCLA Bruins,RCMF,2,0,0
S. Rincón,UCLA Bruins,RW,2,0,0
S. Rincón,UCLA Bruins,RWF,1,0,1
S. Sarver,Indiana Hoosiers,AMF,0,1,0
S. Sarver,Indiana Hoosiers,"AMF, CF",3,0,0
S. Sarver,Indiana Hoosiers,CF,34,5,5
S. Sarver,Indiana Hoosiers,"CF, LW",2,0,0
S. Sarver,Indiana Hoosiers,"CF, LWF",1,0,0
S. Sarver,Indiana Hoosiers,"CF, RAMF",1,0,1
S. Sarver,Indiana Hoosiers,"CF, RW",4,0,1
S. Sarver,Indiana Hoosiers,"LW, CF",1,0,1
S. Sarver,Indiana Hoosiers,"LW, RW",0,0,1
S. Sarver,Indiana Hoosiers,"LW, RW, CF",3,0,2
S. Sarver,Indiana Hoosiers,LWF,0,0,1
S. Sarver,Indiana Hoosiers,RAMF,1,0,0
S. Sarver,Indiana Hoosiers,"RAMF, CF",1,1,0
S. Sarver,Indiana Hoosiers,"RAMF, RW",0,0,1
S. Sarver,Indiana Hoosiers,"RAMF, RW, CF",0,0,1
S. Sarver,Indiana Hoosiers,RCMF3,0,0,1
S. Sarver,Indiana Hoosiers,RW,7,0,2
S. Sarver,Indiana Hoosiers,"RW, CF",2,0,0
S. Sarver,Indiana Hoosiers,"RW, RWB",1,0,0
S. Sarver,Indiana Hoosiers,RWF,2,0,0
S. Scott,UCLA Bruins,0,1,0,0
S. Scott,UCLA Bruins,"CF, LAMF",1,0,0
S. Scott,UCLA Bruins,LCB3,1,0,0
S. Scott,UCLA Bruins,LWF,1,0,0
S. Sent,Washington Huskies,0,7,0,0
S. Sent,Washington Huskies,AMF,1,0,0
S. Sent,Washington Huskies,CF,4,0,2
S. Sent,Washington Huskies,"CF, LW",0,0,1
S. Sent,Washington Huskies,"DMF, LCMF",0,0,1
S. Sent,Washington Huskies,LCMF,2,0,2
S. Sent,Washington Huskies,"LCMF, LDMF",1,0,0
S. Sent,Washington Huskies,"LCMF, RCMF",2,0,2
S. Sent,Washington Huskies,"LCMF, RCMF, RDMF",1,0,0
S. Sent,Washington Huskies,LDMF,2,0,1
S. Sent,Washington Huskies,"LDMF, RDMF",2,0,0
S. Sent,Washington Huskies,RCMF,2,0,1
S. Sent,Washington Huskies,RDMF,1,0,0
S. Soga,Michigan State Spartans,AMF,2,0,0
S. Soga,Michigan State Spartans,"AMF, CF",1,0,0
S. Soga,Michigan State Spartans,"AMF, LDMF",1,0,0
S. Soga,Michigan State Spartans,"AMF, RDMF",2,0,0
S. Soga,Michigan State Spartans,CF,0,0,3
S. Soga,Michigan State Spartans,"DMF, RCMF3",1,0,0
S. Soga,Michigan State Spartans,LCMF3,0,0,1
S. Soga,Michigan State Spartans,LDMF,1,0,0
S. Soga,Michigan State Spartans,LW,1,0,0
S. Soga,Michigan State Spartans,"RCMF, CF",1,0,0
S. Soga,Michigan State Spartans,RDMF,1,0,0
S. Stewart,Butler Bulldogs,RB,1,0,0
S. Stewart,Indiana Hoosiers,0,6,0,0
S. Stewart,Indiana Hoosiers,AMF,0,0,1
S. Stewart,Indiana Hoosiers,"AMF, CF, RCMF3",1,0,0
S. Stewart,Indiana Hoosiers,CF,2,0,2
S. Stewart,Indiana Hoosiers,"CF, RW",1,0,0
S. Stewart,Indiana Hoosiers,LW,0,0,1
S. Stewart,Indiana Hoosiers,RCMF,1,0,1
S. Stewart,Indiana Hoosiers,"RCMF, RW",1,0,0
S. Stewart,Indiana Hoosiers,RCMF3,1,0,0
S. Vainstein,Penn State Nittany Lion,0,4,0,0
S. Vainstein,Penn State Nittany Lion,DMF,1,0,0
S. Vainstein,Penn State Nittany Lion,LCMF,1,0,0
S. Vainstein,Penn State Nittany Lion,RCMF,2,0,0
S. Wolcott,Maryland College Park Terrapins,GK,1,0,0
T. Angelone,Rutgers Scarlet Knights,0,2,0,0
T. Angelone,Rutgers Scarlet Knights,CF,1,0,0
T. Angelone,Rutgers Scarlet Knights,LAMF,1,0,0
T. Angelone,Rutgers Scarlet Knights,LW,1,0,1
T. Angelone,Rutgers Scarlet Knights,LWB,1,0,0
T. Angelone,Rutgers Scarlet Knights,RAMF,1,0,0
T. Angelone,Rutgers Scarlet Knights,"RAMF, RWB",1,0,0
T. Angelone,Rutgers Scarlet Knights,RW,1,0,0
T. Angelone,Rutgers Scarlet Knights,RWB,0,0,1
T. Angelone,Rutgers Scarlet Knights,RWF,1,0,0
T. Creech,Ohio State Buckeyes,0,1,0,0
T. Creech,Ohio State Buckeyes,CF,28,0,14
T. Creech,Ohio State Buckeyes,"LW, CF",1,0,0
T. Creech,Ohio State Buckeyes,"RWF, CF",1,0,0
T. Dewing,Air Force Falcons,0,1,0,1
T. Dewing,Air Force Falcons,CF,45,3,6
T. Dewing,Air Force Falcons,"CF, LCMF",1,0,0
T. Dewing,Air Force Falcons,"LAMF, CF",1,0,0
T. Dewing,Northwestern Wildcats,0,0,0,1
T. Dewing,Northwestern Wildcats,CF,11,0,0
T. Dewing,Northwestern Wildcats,"CF, LW",1,0,0
T. Dewing,Northwestern Wildcats,"LCMF3, CF",1,0,0
T. Dewing,Northwestern Wildcats,LW,1,0,0
T. Dewing,Northwestern Wildcats,RCMF,1,0,0
T. Fleming,Wisconsin Badgers,"AMF, LCMF, RCMF",1,0,0
T. Fleming,Wisconsin Badgers,CF,1,0,0
T. Fleming,Wisconsin Badgers,"DMF, LCMF, RCMF",1,0,0
T. Fleming,Wisconsin Badgers,LCMF,1,0,1
T. Fleming,Wisconsin Badgers,"LCMF, RCMF",6,0,1
T. Fleming,Wisconsin Badgers,"LCMF, RCMF, RDMF",1,0,0
T. Fleming,Wisconsin Badgers,"LDMF, RCMF",1,0,0
T. Fleming,Wisconsin Badgers,"LDMF, RCMF, RDMF",1,0,0
T. Fleming,Wisconsin Badgers,"LDMF, RDMF",1,0,0
T. Fleming,Wisconsin Badgers,RCMF,6,0,3
T. Fleming,Wisconsin Badgers,"RCMF, RW",0,0,1
T. Fleming,Wisconsin Badgers,RDMF,1,0,1
T. Gilej,Ohio State Buckeyes,0,1,0,0
T. Gilej,Ohio State Buckeyes,"AMF, DMF, LDMF",1,0,0
T. Gilej,Ohio State Buckeyes,"DMF, LCMF, RCB3",0,0,1
T. Gilej,Ohio State Buckeyes,"DMF, LCMF, RCMF",0,0,1
T. Gilej,Ohio State Buckeyes,"DMF, RCMF",1,0,0
T. Gilej,Ohio State Buckeyes,"LCB, RCMF",1,0,0
T. Gilej,Ohio State Buckeyes,LCMF,6,0,1
T. Gilej,Ohio State Buckeyes,"LCMF, LW, RCMF",1,0,0
T. Gilej,Ohio State Buckeyes,"LCMF, RCB",1,0,0
T. Gilej,Ohio State Buckeyes,"LCMF, RCMF",9,0,1
T. Gilej,Ohio State Buckeyes,LDMF,1,0,1
T. Gilej,Ohio State Buckeyes,"LDMF, RCB",1,0,0
T. Gilej,Ohio State Buckeyes,"LDMF, RDMF",1,0,0
T. Gilej,Ohio State Buckeyes,RCB,7,1,3
T. Gilej,Ohio State Buckeyes,"RCB, RCMF",2,0,0
T. Gilej,Ohio State Buckeyes,"RCB, RDMF",1,0,0
T. Gilej,Ohio State Buckeyes,RCMF,9,0,1
T. Gilej,Ohio State Buckeyes,"RCMF, RDMF",1,0,0
T. Gilej,Ohio State Buckeyes,RDMF,3,0,1
T. Glassberg,Northwestern Wildcats,0,5,0,0
T. Glassberg,Northwestern Wildcats,AMF,0,0,1
T. Glassberg,Northwestern Wildcats,LAMF,1,0,0
T. Glassberg,Northwestern Wildcats,"LAMF, LWF",1,0,0
T. Glassberg,Northwestern Wildcats,LB,8,0,0
T. Glassberg,Northwestern Wildcats,"LB, LB5",1,0,0
T. Glassberg,Northwestern Wildcats,"LB, LWF",1,0,0
T. Glassberg,Northwestern Wildcats,LB5,1,0,0
T. Glassberg,Northwestern Wildcats,LW,6,0,1
T. Glassberg,Northwestern Wildcats,RW,1,0,0
T. Karumanchi,UCLA Bruins,0,2,0,0
T. Karumanchi,UCLA Bruins,"CB, LCB3",0,0,1
T. Karumanchi,UCLA Bruins,"CB, RCB",1,0,0
T. Karumanchi,UCLA Bruins,CF,1,0,0
T. Karumanchi,UCLA Bruins,"CF, DMF",1,0,0
T. Karumanchi,UCLA Bruins,DMF,12,0,5
T. Karumanchi,UCLA Bruins,"DMF, LCB",1,0,0
T. Karumanchi,UCLA Bruins,"DMF, LCB3",1,0,0
T. Karumanchi,UCLA Bruins,"DMF, LCMF",1,0,0
T. Karumanchi,UCLA Bruins,"DMF, LCMF, RCMF",1,0,0
T. Karumanchi,UCLA Bruins,"DMF, LDMF",1,0,0
T. Karumanchi,UCLA Bruins,"DMF, RCB",1,0,0
T. Karumanchi,UCLA Bruins,"DMF, RCB3, RCMF",0,0,1
T. Karumanchi,UCLA Bruins,"DMF, RCMF",1,0,0
T. Karumanchi,UCLA Bruins,"DMF, RDMF",2,0,0
T. Karumanchi,UCLA Bruins,"LB, RDMF",1,0,0
T. Karumanchi,UCLA Bruins,"LCB, RCB",1,0,0
T. Karumanchi,UCLA Bruins,"LCMF, RCB3, RCMF",0,0,1
T. Karumanchi,UCLA Bruins,"LCMF, RCMF",2,0,1
T. Karumanchi,UCLA Bruins,LDMF,1,0,0
T. Karumanchi,UCLA Bruins,"RB, RDMF",1,0,0
T. Karumanchi,UCLA Bruins,RCB,1,0,0
T. Karumanchi,UCLA Bruins,"RCB, RDMF",1,0,0
T. Karumanchi,UCLA Bruins,RCB3,1,0,0
T. Karumanchi,UCLA Bruins,RCMF,0,0,1
T. Mihalić,Indiana Hoosiers,AMF,3,0,0
T. Mihalić,Indiana Hoosiers,"AMF, CF",0,0,2
T. Mihalić,Indiana Hoosiers,"AMF, DMF, LW, RWB",1,0,0
T. Mihalić,Indiana Hoosiers,"AMF, LAMF",1,1,0
T. Mihalić,Indiana Hoosiers,"AMF, LAMF, LCMF3",0,1,0
T. Mihalić,Indiana Hoosiers,"AMF, LCMF3",1,0,0
T. Mihalić,Indiana Hoosiers,"AMF, LW, CF",1,0,0
T. Mihalić,Indiana Hoosiers,"AMF, LW, RW",1,0,0
T. Mihalić,Indiana Hoosiers,CF,10,0,3
T. Mihalić,Indiana Hoosiers,"CF, LAMF",0,0,1
T. Mihalić,Indiana Hoosiers,"CF, LCMF",0,0,1
T. Mihalić,Indiana Hoosiers,"CF, LCMF3",1,0,0
T. Mihalić,Indiana Hoosiers,"CF, LW",1,1,1
T. Mihalić,Indiana Hoosiers,"CF, RCMF",1,0,0
T. Mihalić,Indiana Hoosiers,"CF, RW",2,0,2
T. Mihalić,Indiana Hoosiers,LAMF,0,1,0
T. Mihalić,Indiana Hoosiers,"LAMF, LCMF3, RAMF",1,0,0
T. Mihalić,Indiana Hoosiers,"LAMF, LW, CF",1,0,0
T. Mihalić,Indiana Hoosiers,"LAMF, LW, RW",1,0,0
T. Mihalić,Indiana Hoosiers,"LAMF, LWB, RAMF",1,0,0
T. Mihalić,Indiana Hoosiers,"LAMF, RAMF",2,0,0
T. Mihalić,Indiana Hoosiers,"LAMF, RCMF3",1,0,0
T. Mihalić,Indiana Hoosiers,"LCB, LW",1,0,0
T. Mihalić,Indiana Hoosiers,LCMF,0,0,1
T. Mihalić,Indiana Hoosiers,"LCMF, LW",3,0,0
T. Mihalić,Indiana Hoosiers,LCMF3,1,0,0
T. Mihalić,Indiana Hoosiers,LW,11,3,2
T. Mihalić,Indiana Hoosiers,"LW, CF",4,0,0
T. Mihalić,Indiana Hoosiers,"LW, RB",1,0,0
T. Mihalić,Indiana Hoosiers,"LW, RCMF",1,0,0
T. Mihalić,Indiana Hoosiers,"LW, RW",3,0,2
T. Mihalić,Indiana Hoosiers,"LW, RW, CF",2,0,0
T. Mihalić,Indiana Hoosiers,LWF,0,0,1
T. Mihalić,Indiana Hoosiers,"LWF, RCMF, RW",1,0,0
T. Mihalić,Indiana Hoosiers,RAMF,1,0,0
T. Mihalić,Indiana Hoosiers,RW,3,0,0
T. Mihalić,Indiana Hoosiers,"RW, CF",1,0,0
T. Mihalić,Indiana Hoosiers,RWF,0,0,1
T. Raimbault,UCLA Bruins,0,3,0,0
T. Raimbault,UCLA Bruins,CF,4,0,0
T. Raimbault,UCLA Bruins,"CF, LW",1,0,0
T. Raimbault,UCLA Bruins,"CF, RCMF",1,0,0
T. Raimbault,UCLA Bruins,"CF, RCMF3",1,0,0
T. Raimbault,UCLA Bruins,"CF, RW",2,0,0
T. Raimbault,UCLA Bruins,LAMF,1,0,0
T. Raimbault,UCLA Bruins,LW,0,0,1
T. Raimbault,Wisconsin Badgers,AMF,2,0,1
T. Raimbault,Wisconsin Badgers,"AMF, CF",1,0,0
T. Raimbault,Wisconsin Badgers,CF,11,0,5
T. Raimbault,Wisconsin Badgers,"CF, LCMF",1,0,0
T. Raimbault,Wisconsin Badgers,"CF, LCMF, LW",1,0,0
