player_name,team,Position,Match,Minutes played,Successful Actions,Total Actions,Action Efficiency,Best Position
S. Sarver,Indiana Hoosiers,"LW, RW",Indiana Hoosiers - Evansville Purple Aces 1:1,67,25,51,0.49019607843137253,RCMF3
S. Sarver,Indiana Hoosiers,RAMF,Indiana Hoosiers - Evansville Purple Aces 2:0,95,44,77,0.5714285714285714,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Evansville Purple Aces 2:0,48,12,26,0.46153846153846156,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Kentucky Wildcats 0:3,82,21,54,0.3888888888888889,RCMF3
S. Sarver,Indiana Hoosiers,"RW, CF",Indiana Hoosiers - Kentucky Wildcats 3:2,95,34,71,0.4788732394366197,RCMF3
S. Sarver,Indiana Hoosiers,"RAMF, CF",Indiana Hoosiers - Lipscomb Bisons 2:1,82,26,56,0.4642857142857143,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Marshall Thundering Herd 1:0,74,17,37,0.4594594594594595,RCMF3
S. Sarver,Indiana Hoosiers,RW,Indiana Hoosiers - Maryland College Park Terrapins 0:1,104,31,53,0.5849056603773585,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Maryland College Park Terrapins 1:1,71,21,48,0.4375,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Michigan State Spartans 1:1,43,10,26,0.38461538461538464,RCMF3
S. Sarver,Indiana Hoosiers,"CF, RW",Indiana Hoosiers - Michigan State Spartans 3:1,62,20,46,0.43478260869565216,RCMF3
S. Sarver,Indiana Hoosiers,"CF, RW",Indiana Hoosiers - Michigan Wolverines 0:0,86,27,67,0.40298507462686567,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Michigan Wolverines 1:2 (E),57,13,34,0.38235294117647056,RCMF3
S. Sarver,Indiana Hoosiers,"LW, RW, CF",Indiana Hoosiers - Michigan Wolverines 4:3,112,34,58,0.5862068965517241,RCMF3
S. Sarver,Indiana Hoosiers,"RAMF, CF",Indiana Hoosiers - Northwestern Wildcats 1:0 (E),45,12,29,0.41379310344827586,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Northwestern Wildcats 4:1,43,17,36,0.4722222222222222,RCMF3
S. Sarver,Indiana Hoosiers,RW,Indiana Hoosiers - Northwestern Wildcats 6:1,86,22,43,0.5116279069767442,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Notre Dame Fighting Irish 1:0,58,19,45,0.4222222222222222,RCMF3
S. Sarver,Indiana Hoosiers,RCMF3,Indiana Hoosiers - Notre Dame Fighting Irish 2:2,100,42,70,0.6,RCMF3
S. Sarver,Indiana Hoosiers,"AMF, CF",Indiana Hoosiers - Ohio State Buckeyes 2:1,106,21,56,0.375,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Ohio State Buckeyes 3:0,34,14,27,0.5185185185185185,RCMF3
S. Sarver,Indiana Hoosiers,AMF,Indiana Hoosiers - Omaha Mavericks 1:0 (E),61,21,43,0.4883720930232558,RCMF3
S. Sarver,Indiana Hoosiers,"LW, CF",Indiana Hoosiers - Penn State Nittany Lion 1:0,86,24,59,0.4067796610169492,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Penn State Nittany Lion 1:0,67,20,52,0.38461538461538464,RCMF3
S. Sarver,Indiana Hoosiers,RW,Indiana Hoosiers - Penn State Nittany Lion 2:0,91,31,54,0.5740740740740741,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Penn State Nittany Lion 4:2,79,34,77,0.44155844155844154,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Pittsburgh Panthers 2:0,67,19,37,0.5135135135135135,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Portland Pilots 3:3,85,19,48,0.3958333333333333,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Rutgers Scarlet Knights 1:0,87,27,55,0.4909090909090909,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Rutgers Scarlet Knights 1:2,53,20,45,0.4444444444444444,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Rutgers Scarlet Knights 1:3,53,13,30,0.43333333333333335,RCMF3
S. Sarver,Indiana Hoosiers,RW,Indiana Hoosiers - Rutgers Scarlet Knights 4:1,107,43,81,0.5308641975308642,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Saint Louis Billikens 1:0,28,8,15,0.5333333333333333,RCMF3
S. Sarver,Indiana Hoosiers,"CF, RW",Indiana Hoosiers - Seton Hall Pirates 1:0,88,22,42,0.5238095238095238,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - St John's Red Storm 1:0,66,19,48,0.3958333333333333,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Trine Thunder 3:0,28,9,19,0.47368421052631576,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Trine Thunder 9:0,51,16,30,0.5333333333333333,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - VCU Rams 4:0,64,28,53,0.5283018867924528,RCMF3
S. Sarver,Indiana Hoosiers,RW,Indiana Hoosiers - Washington Huskies 0:1,94,28,63,0.4444444444444444,RCMF3
S. Sarver,Indiana Hoosiers,"RAMF, RW",Indiana Hoosiers - Washington Huskies 2:2,103,40,74,0.5405405405405406,RCMF3
S. Sarver,Indiana Hoosiers,"RAMF, RW, CF",Indiana Hoosiers - Wisconsin Badgers 0:0,84,26,55,0.4727272727272727,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Wisconsin Badgers 1:0 (E),18,2,14,0.14285714285714285,RCMF3
S. Sarver,Indiana Hoosiers,"LW, RW, CF",Indiana Hoosiers - Wisconsin Badgers 2:1,96,32,63,0.5079365079365079,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Xavier Musketeers 1:0,78,24,53,0.4528301886792453,RCMF3
S. Sarver,Indiana Hoosiers,"CF, RAMF",Indiana Hoosiers - Yale Bulldogs 2:0,105,32,57,0.5614035087719298,RCMF3
S. Sarver,Indiana Hoosiers,RW,Kentucky Wildcats - Indiana Hoosiers 1:1,104,41,73,0.5616438356164384,RCMF3
S. Sarver,Indiana Hoosiers,"CF, LW",Maryland College Park Terrapins - Indiana Hoosiers 1:2,97,23,56,0.4107142857142857,RCMF3
S. Sarver,Indiana Hoosiers,CF,Maryland College Park Terrapins - Indiana Hoosiers 1:2,90,25,58,0.43103448275862066,RCMF3
S. Sarver,Indiana Hoosiers,CF,Maryland College Park Terrapins - Indiana Hoosiers 2:0,74,15,37,0.40540540540540543,RCMF3
S. Sarver,Indiana Hoosiers,CF,Michigan State Spartans - Indiana Hoosiers 0:1,64,15,35,0.42857142857142855,RCMF3
S. Sarver,Indiana Hoosiers,"CF, LW",Michigan State Spartans - Indiana Hoosiers 2:1,98,28,69,0.4057971014492754,RCMF3
S. Sarver,Indiana Hoosiers,RWF,Michigan Wolverines - Indiana Hoosiers 0:5,43,14,31,0.45161290322580644,RCMF3
S. Sarver,Indiana Hoosiers,"CF, RAMF",Michigan Wolverines - Indiana Hoosiers 2:2,52,14,29,0.4827586206896552,RCMF3
S. Sarver,Indiana Hoosiers,CF,Northwestern Wildcats - Indiana Hoosiers 1:0,98,38,67,0.5671641791044776,RCMF3
S. Sarver,Indiana Hoosiers,CF,Northwestern Wildcats - Indiana Hoosiers 1:2,38,11,19,0.5789473684210527,RCMF3
S. Sarver,Indiana Hoosiers,"LW, RW, CF",Notre Dame Fighting Irish - Indiana Hoosiers (P) 1:1,120,36,77,0.4675324675324675,RCMF3
S. Sarver,Indiana Hoosiers,RW,Notre Dame Fighting Irish - Indiana Hoosiers 1:1,88,21,47,0.44680851063829785,RCMF3
S. Sarver,Indiana Hoosiers,CF,Notre Dame Fighting Irish - Indiana Hoosiers 2:3,108,21,44,0.4772727272727273,RCMF3
S. Sarver,Indiana Hoosiers,"CF, LWF",Ohio State Buckeyes - Indiana Hoosiers 2:1,69,15,41,0.36585365853658536,RCMF3
S. Sarver,Indiana Hoosiers,LWF,Ohio State Buckeyes - Indiana Hoosiers 2:2,105,23,51,0.45098039215686275,RCMF3
S. Sarver,Indiana Hoosiers,"AMF, CF",Penn State Nittany Lion - Indiana Hoosiers 0:1,61,18,35,0.5142857142857142,RCMF3
S. Sarver,Indiana Hoosiers,CF,Penn State Nittany Lion - Indiana Hoosiers 1:2,96,34,63,0.5396825396825397,RCMF3
S. Sarver,Indiana Hoosiers,CF,Penn State Nittany Lion - Indiana Hoosiers 3:0,57,17,31,0.5483870967741935,RCMF3
S. Sarver,Indiana Hoosiers,"LW, RW, CF",Rutgers Scarlet Knights - Indiana Hoosiers 0:1,93,35,77,0.45454545454545453,RCMF3
S. Sarver,Indiana Hoosiers,CF,Rutgers Scarlet Knights - Indiana Hoosiers 2:2,68,24,62,0.3870967741935484,RCMF3
S. Sarver,Indiana Hoosiers,"RW, RWB",Saint Louis Billikens - Indiana Hoosiers 2:0,105,26,57,0.45614035087719296,RCMF3
S. Sarver,Indiana Hoosiers,"LW, CF",Syracuse Orange - Indiana Hoosiers (P) 2:2,127,34,78,0.4358974358974359,RCMF3
S. Sarver,Indiana Hoosiers,"RW, CF",UCLA Bruins - Indiana Hoosiers 1:2,74,21,43,0.4883720930232558,RCMF3
S. Sarver,Indiana Hoosiers,CF,UNCG Spartans - Indiana Hoosiers 0:2,78,24,48,0.5,RCMF3
S. Sarver,Indiana Hoosiers,RW,USF Bulls - Indiana Hoosiers 1:0,77,15,39,0.38461538461538464,RCMF3
S. Sarver,Indiana Hoosiers,CF,Virginia Cavaliers - Indiana Hoosiers 0:1,65,19,43,0.4418604651162791,RCMF3
S. Sarver,Indiana Hoosiers,CF,Wake Forest Demon Deacon - Indiana Hoosiers 2:3 (E),83,20,48,0.4166666666666667,RCMF3
S. Sarver,Indiana Hoosiers,CF,Washington Huskies - Indiana Hoosiers 3:2 (E),22,8,14,0.5714285714285714,RCMF3
S. Sarver,Indiana Hoosiers,CF,Wisconsin Badgers - Indiana Hoosiers 1:2,60,21,41,0.5121951219512195,RCMF3
S. Sarver,Indiana Hoosiers,RWF,Wisconsin Badgers - Indiana Hoosiers 2:3,98,23,49,0.46938775510204084,RCMF3
S. Scott,UCLA Bruins,LWF,UCLA Bruins - Cal State Fullerton Titans 1:3,11,3,8,0.375,LCB3
S. Scott,UCLA Bruins,0,UCLA Bruins - Indiana Hoosiers 1:2,6,0,2,0.0,LCB3
S. Scott,UCLA Bruins,LCB3,UCLA Bruins - Washington Huskies 0:1,14,7,10,0.7,LCB3
S. Scott,UCLA Bruins,"CF, LAMF",UCLA Bruins - Westmont Warriors 5:1,43,9,14,0.6428571428571429,LCB3
S. Sent,Washington Huskies,"LCMF, LDMF",Air Force Falcons - Washington Huskies 1:2,89,63,82,0.7682926829268293,"LCMF, LDMF"
S. Sent,Washington Huskies,LCMF,Berkeley Golden Bears - Washington Huskies 0:1,53,21,33,0.6363636363636364,"LCMF, LDMF"
S. Sent,Washington Huskies,CF,Gonzaga Bulldogs - Washington Huskies 1:1,51,14,25,0.56,"LCMF, LDMF"
S. Sent,Washington Huskies,0,Grand Canyon Lopes - Washington Huskies 1:4,12,6,6,1.0,"LCMF, LDMF"
S. Sent,Washington Huskies,"DMF, LCMF",Indiana Hoosiers - Washington Huskies 2:2,60,30,42,0.7142857142857143,"LCMF, LDMF"
S. Sent,Washington Huskies,"LDMF, RDMF",Michigan State Spartans - Washington Huskies 1:0,86,30,46,0.6521739130434783,"LCMF, LDMF"
S. Sent,Washington Huskies,"LCMF, RCMF",Michigan Wolverines - Washington Huskies 1:1,102,39,53,0.7358490566037735,"LCMF, LDMF"
S. Sent,Washington Huskies,LCMF,Ohio State Buckeyes - Washington Huskies 2:0,54,15,38,0.39473684210526316,"LCMF, LDMF"
S. Sent,Washington Huskies,CF,Oregon State Beavers - Washington Huskies 2:2,44,8,22,0.36363636363636365,"LCMF, LDMF"
S. Sent,Washington Huskies,RCMF,Portland Pilots - Washington Huskies 2:1,66,59,69,0.855072463768116,"LCMF, LDMF"
S. Sent,Washington Huskies,RCMF,San Diego State Aztecs - Washington Huskies 1:1,31,9,20,0.45,"LCMF, LDMF"
S. Sent,Washington Huskies,LDMF,San Diego Toreros - Washington Huskies 1:1,41,20,32,0.625,"LCMF, LDMF"
S. Sent,Washington Huskies,"LDMF, RDMF",UCLA Bruins - Washington Huskies 0:1,63,21,33,0.6363636363636364,"LCMF, LDMF"
S. Sent,Washington Huskies,0,UCLA Bruins - Washington Huskies 0:1,9,3,7,0.42857142857142855,"LCMF, LDMF"
S. Sent,Washington Huskies,CF,UCLA Bruins - Washington Huskies 1:0,24,5,14,0.35714285714285715,"LCMF, LDMF"
S. Sent,Washington Huskies,CF,Washington Huskies - Berkeley Golden Bears 1:2,37,6,10,0.6,"LCMF, LDMF"
S. Sent,Washington Huskies,LCMF,Washington Huskies - Denver Pioneers 2:2,32,19,28,0.6785714285714286,"LCMF, LDMF"
S. Sent,Washington Huskies,0,Washington Huskies - Gonzaga Bulldogs 3:0,19,8,10,0.8,"LCMF, LDMF"
S. Sent,Washington Huskies,LDMF,Washington Huskies - LMU Lions 2:0,61,25,36,0.6944444444444444,"LCMF, LDMF"
S. Sent,Washington Huskies,"LCMF, RCMF, RDMF",Washington Huskies - Maryland College Park Terrapins 2:3,115,43,70,0.6142857142857143,"LCMF, LDMF"
S. Sent,Washington Huskies,"LCMF, RCMF",Washington Huskies - Michigan State Spartans (P) 0:0,109,59,87,0.6781609195402298,"LCMF, LDMF"
S. Sent,Washington Huskies,0,Washington Huskies - Michigan State Spartans 4:1,7,6,7,0.8571428571428571,"LCMF, LDMF"
S. Sent,Washington Huskies,"LCMF, RCMF",Washington Huskies - Northwestern Wildcats 2:0,107,43,60,0.7166666666666667,"LCMF, LDMF"
S. Sent,Washington Huskies,CF,Washington Huskies - Oregon State Beavers 0:2,10,2,9,0.2222222222222222,"LCMF, LDMF"
S. Sent,Washington Huskies,"LCMF, RCMF",Washington Huskies - Oregon State Beavers 1:0,105,44,63,0.6984126984126984,"LCMF, LDMF"
S. Sent,Washington Huskies,RCMF,Washington Huskies - Penn State Nittany Lion 3:1,76,25,47,0.5319148936170213,"LCMF, LDMF"
S. Sent,Washington Huskies,RDMF,Washington Huskies - Rutgers Scarlet Knights 2:0,102,37,51,0.7254901960784313,"LCMF, LDMF"
S. Sent,Washington Huskies,0,Washington Huskies - Sacramento State Hornets 3:0,9,7,9,0.7777777777777778,"LCMF, LDMF"
S. Sent,Washington Huskies,AMF,Washington Huskies - San Diego State Aztecs 3:1,42,11,17,0.6470588235294118,"LCMF, LDMF"
S. Sent,Washington Huskies,LDMF,Washington Huskies - Seattle Redhawks 2:1,73,41,60,0.6833333333333333,"LCMF, LDMF"
S. Sent,Washington Huskies,0,Washington Huskies - Seattle Redhawks 4:0,8,4,7,0.5714285714285714,"LCMF, LDMF"
S. Sent,Washington Huskies,"CF, LW",Washington Huskies - Stanford Cardinal 1:1,35,4,17,0.23529411764705882,"LCMF, LDMF"
S. Sent,Washington Huskies,0,Washington Huskies - Stanford Cardinal 3:0,7,0,0,0.0,"LCMF, LDMF"
S. Sent,Washington Huskies,CF,Washington Huskies - UCLA Bruins 2:4,27,10,17,0.5882352941176471,"LCMF, LDMF"
S. Sent,Washington Huskies,LCMF,Washington Huskies - Wisconsin Badgers 0:0,25,9,16,0.5625,"LCMF, LDMF"
S. Soga,Michigan State Spartans,RDMF,Indiana Hoosiers - Michigan State Spartans 3:1,23,5,15,0.3333333333333333,"AMF, CF"
S. Soga,Michigan State Spartans,"AMF, RDMF",Maryland College Park Terrapins - Michigan State Spartans 2:1,56,26,41,0.6341463414634146,"AMF, CF"
S. Soga,Michigan State Spartans,CF,Michigan State Spartans - Air Force Falcons 1:1,56,30,50,0.6,"AMF, CF"
S. Soga,Michigan State Spartans,"DMF, RCMF3",Michigan State Spartans - Bowling Green Falcons 0:1,102,56,84,0.6666666666666666,"AMF, CF"
S. Soga,Michigan State Spartans,CF,Michigan State Spartans - Michigan Wolverines 0:0,21,6,13,0.46153846153846156,"AMF, CF"
S. Soga,Michigan State Spartans,"AMF, LDMF",Michigan State Spartans - Northwestern Wildcats 1:0,56,18,40,0.45,"AMF, CF"
S. Soga,Michigan State Spartans,AMF,Michigan State Spartans - Oregon State Beavers 1:2,73,21,39,0.5384615384615384,"AMF, CF"
S. Soga,Michigan State Spartans,LW,Michigan State Spartans - Rutgers Scarlet Knights 0:1,84,34,58,0.5862068965517241,"AMF, CF"
S. Soga,Michigan State Spartans,"AMF, CF",Michigan State Spartans - Villanova Wildcats 1:0,67,28,39,0.717948717948718,"AMF, CF"
S. Soga,Michigan State Spartans,LDMF,Michigan State Spartans - Washington Huskies 1:0,13,5,7,0.7142857142857143,"AMF, CF"
S. Soga,Michigan State Spartans,AMF,Oakland Golden Grizzlies - Michigan State Spartans 3:0,31,14,17,0.8235294117647058,"AMF, CF"
S. Soga,Michigan State Spartans,LCMF3,Ohio State Buckeyes - Michigan State Spartans 2:2,95,35,58,0.603448275862069,"AMF, CF"
S. Soga,Michigan State Spartans,"AMF, RDMF",Penn State Nittany Lion - Michigan State Spartans 2:1,76,34,55,0.6181818181818182,"AMF, CF"
S. Soga,Michigan State Spartans,CF,SIUE Cougars - Michigan State Spartans 1:1,106,41,71,0.5774647887323944,"AMF, CF"
S. Soga,Michigan State Spartans,"RCMF, CF",UCLA Bruins - Michigan State Spartans 0:1,89,31,58,0.5344827586206896,"AMF, CF"
S. Stewart,Indiana Hoosiers,CF,Butler Bulldogs - Indiana Hoosiers 1:1,66,16,35,0.45714285714285713,RCMF
S. Stewart,Indiana Hoosiers,0,Clemson Tigers - Indiana Hoosiers 3:2,22,7,14,0.5,RCMF
S. Stewart,Indiana Hoosiers,LW,Evansville Purple Aces - Indiana Hoosiers 1:1,12,3,4,0.75,RCMF
S. Stewart,Butler Bulldogs,RB,Indiana Hoosiers - Butler Bulldogs 2:0,90,57,86,0.6627906976744186,RCMF
S. Stewart,Indiana Hoosiers,"RCMF, RW",Indiana Hoosiers - Dayton Flyers 0:2,67,24,35,0.6857142857142857,RCMF
S. Stewart,Indiana Hoosiers,RCMF,Indiana Hoosiers - Evansville Purple Aces 1:1,9,2,2,1.0,RCMF
S. Stewart,Indiana Hoosiers,0,Indiana Hoosiers - Kentucky Wildcats 0:3,9,5,6,0.8333333333333334,RCMF
S. Stewart,Indiana Hoosiers,0,Indiana Hoosiers - Kentucky Wildcats 3:2,4,1,5,0.2,RCMF
S. Stewart,Indiana Hoosiers,"CF, RW",Indiana Hoosiers - Michigan State Spartans 3:1,31,6,14,0.42857142857142855,RCMF
S. Stewart,Indiana Hoosiers,0,Indiana Hoosiers - Northwestern Wildcats 4:1,8,2,10,0.2,RCMF
S. Stewart,Indiana Hoosiers,CF,Indiana Hoosiers - Penn State Nittany Lion 2:0,15,2,9,0.2222222222222222,RCMF
S. Stewart,Indiana Hoosiers,AMF,Indiana Hoosiers - Washington Huskies 2:2,20,9,17,0.5294117647058824,RCMF
S. Stewart,Indiana Hoosiers,"AMF, CF, RCMF3",Indiana Hoosiers - Yale Bulldogs 2:0,52,16,33,0.48484848484848486,RCMF
S. Stewart,Indiana Hoosiers,0,Ohio State Buckeyes - Indiana Hoosiers 2:1,6,1,6,0.16666666666666666,RCMF
S. Stewart,Indiana Hoosiers,CF,Ohio State Buckeyes - Indiana Hoosiers 2:2,31,13,19,0.6842105263157895,RCMF
S. Stewart,Indiana Hoosiers,RCMF,Rutgers Scarlet Knights - Indiana Hoosiers 0:1,26,12,18,0.6666666666666666,RCMF
S. Stewart,Indiana Hoosiers,CF,UCLA Bruins - Indiana Hoosiers 1:2,16,1,8,0.125,RCMF
S. Stewart,Indiana Hoosiers,0,Wisconsin Badgers - Indiana Hoosiers 1:2,7,1,4,0.25,RCMF
S. Stewart,Indiana Hoosiers,RCMF3,Wisconsin Badgers - Indiana Hoosiers 2:3,65,13,25,0.52,RCMF
S. Vainstein,Penn State Nittany Lion,RCMF,Clemson Tigers - Penn State Nittany Lion 3:0,8,2,2,1.0,RCMF
S. Vainstein,Penn State Nittany Lion,0,Ohio State Buckeyes - Penn State Nittany Lion 0:3,5,1,2,0.5,RCMF
S. Vainstein,Penn State Nittany Lion,0,Penn State Nittany Lion - Detroit Mercy Titans 3:0,10,2,4,0.5,RCMF
S. Vainstein,Penn State Nittany Lion,DMF,Penn State Nittany Lion - Le Moyne Dolphins 4:0,17,21,26,0.8076923076923077,RCMF
S. Vainstein,Penn State Nittany Lion,0,Penn State Nittany Lion - Michigan Wolverines 4:0,5,2,2,1.0,RCMF
S. Vainstein,Penn State Nittany Lion,LCMF,Penn State Nittany Lion - Ohio State Buckeyes 0:5,14,5,8,0.625,RCMF
S. Vainstein,Penn State Nittany Lion,0,Penn State Nittany Lion - Rutgers Scarlet Knights 3:1,4,1,1,1.0,RCMF
S. Vainstein,Penn State Nittany Lion,RCMF,Penn State Nittany Lion - St. Bonaventure Bonnies 4:0,21,10,16,0.625,RCMF
S. Wolcott,Maryland College Park Terrapins,GK,Maryland College Park Terrapins - Navy Midshipmen 3:0,94,32,42,0.7619047619047619,GK
T. Angelone,Rutgers Scarlet Knights,LW,Lehigh Mountain Hawks - Rutgers Scarlet Knights 0:2,39,14,23,0.6086956521739131,LW
T. Angelone,Rutgers Scarlet Knights,"RAMF, RWB",Ohio State Buckeyes - Rutgers Scarlet Knights 3:0,48,10,23,0.43478260869565216,LW
T. Angelone,Rutgers Scarlet Knights,RW,Penn State Nittany Lion - Rutgers Scarlet Knights 2:1,18,3,7,0.42857142857142855,LW
T. Angelone,Rutgers Scarlet Knights,0,Providence Friars - Rutgers Scarlet Knights 1:0,3,1,2,0.5,LW
T. Angelone,Rutgers Scarlet Knights,CF,Rutgers Scarlet Knights - Delaware Blue Hens 1:4,9,3,5,0.6,LW
T. Angelone,Rutgers Scarlet Knights,LW,Rutgers Scarlet Knights - Michigan Wolverines 1:1,44,15,25,0.6,LW
T. Angelone,Rutgers Scarlet Knights,RAMF,Rutgers Scarlet Knights - Northeastern Huskies 3:1,10,2,5,0.4,LW
T. Angelone,Rutgers Scarlet Knights,0,Rutgers Scarlet Knights - Princeton Tigers 3:1,14,6,15,0.4,LW
T. Angelone,Rutgers Scarlet Knights,LWB,Rutgers Scarlet Knights - Seton Hall Pirates 1:3,21,6,12,0.5,LW
T. Angelone,Rutgers Scarlet Knights,RWF,Washington Huskies - Rutgers Scarlet Knights 2:0,23,3,6,0.5,LW
T. Angelone,Rutgers Scarlet Knights,LAMF,Wisconsin Badgers - Rutgers Scarlet Knights 1:3,38,7,12,0.5833333333333334,LW
T. Angelone,Rutgers Scarlet Knights,RWB,Yale Bulldogs - Rutgers Scarlet Knights 1:1,42,17,32,0.53125,LW
T. Creech,Ohio State Buckeyes,CF,Akron Zips - Ohio State Buckeyes 0:2,44,5,16,0.3125,0
T. Creech,Ohio State Buckeyes,CF,Bowling Green Falcons - Ohio State Buckeyes 0:1,46,13,31,0.41935483870967744,0
T. Creech,Ohio State Buckeyes,CF,Butler Bulldogs - Ohio State Buckeyes 0:1,75,24,58,0.41379310344827586,0
T. Creech,Ohio State Buckeyes,CF,Cleveland State Vikings - Ohio State Buckeyes 0:0,12,2,6,0.3333333333333333,0
T. Creech,Ohio State Buckeyes,CF,Louisville Cardinals - Ohio State Buckeyes 2:2,58,15,27,0.5555555555555556,0
T. Creech,Ohio State Buckeyes,CF,Maryland College Park Terrapins - Ohio State Buckeyes 1:2,46,7,10,0.7,0
T. Creech,Ohio State Buckeyes,0,Michigan State Spartans - Ohio State Buckeyes 2:3,8,5,8,0.625,0
T. Creech,Ohio State Buckeyes,CF,Michigan Wolverines - Ohio State Buckeyes 1:3,36,11,31,0.3548387096774194,0
T. Creech,Ohio State Buckeyes,CF,Northwestern Wildcats - Ohio State Buckeyes 4:2,43,15,28,0.5357142857142857,0
T. Creech,Ohio State Buckeyes,"LW, CF",Ohio State Buckeyes - Butler Bulldogs 1:0,31,9,16,0.5625,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Butler Bulldogs 2:0,25,7,22,0.3181818181818182,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - CSUN Matadors 1:1,63,14,30,0.4666666666666667,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Cal Poly Mustangs 3:0,28,10,27,0.37037037037037035,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Cleveland State Vikings 1:1,25,8,15,0.5333333333333333,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Indiana Hoosiers 2:1,15,4,13,0.3076923076923077,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Indiana Hoosiers 2:2,10,1,7,0.14285714285714285,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Kentucky Wildcats 3:0,45,14,28,0.5,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Maryland College Park Terrapins 4:1,51,18,39,0.46153846153846156,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Michigan State Spartans 1:0,38,12,31,0.3870967741935484,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Michigan State Spartans 2:1,55,19,46,0.41304347826086957,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Michigan State Spartans 2:2,37,12,19,0.631578947368421,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Michigan Wolverines 0:0,16,3,7,0.42857142857142855,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - NKU Norse 3:2,73,22,55,0.4,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Northwestern Wildcats 2:0,54,10,26,0.38461538461538464,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Northwestern Wildcats 2:1,70,22,53,0.41509433962264153,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Penn State Nittany Lion 0:3,61,20,34,0.5882352941176471,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Rutgers Scarlet Knights 2:2,78,18,59,0.3050847457627119,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Rutgers Scarlet Knights 3:0,31,10,18,0.5555555555555556,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - Seton Hall Pirates 0:1,93,20,46,0.43478260869565216,0
T. Creech,Ohio State Buckeyes,CF,Ohio State Buckeyes - South Carolina Gamecocks 1:1,60,22,45,0.4888888888888889,0
T. Creech,Ohio State Buckeyes,"RWF, CF",Ohio State Buckeyes - UC Davis Aggies 1:2,86,24,44,0.5454545454545454,0
